"id","Read.mean","SummaryAnalyse.mean","BubbleAnalyse.mean","QuickAnalyse.mean","LanguageAnalyse.mean","Read.sd","SummaryAnalyse.sd","BubbleAnalyse.sd","QuickAnalyse.sd","LanguageAnalyse.sd","lang","line"
"java_userInfoList_12000.csv",99.2,2.2,538.2,5.6,17.3,6.26808494588968,0.421637021355784,16.1575575712007,0.516397779494322,0.674948557710553,"java",12000
"java_userInfoList_13000.csv",102.2,2.1,660.5,6,17.1,5.11642236115997,0.567646212197547,9.57136934357415,0,1.19721899973786,"java",13000
"java_userInfoList_14000.csv",105.7,2.4,759.1,7.4,19.4,2.35937844922485,0.516397779494322,24.342235814412,0.843274042711568,1.26491106406735,"java",14000
"java_userInfoList_15000.csv",103,2.3,917.2,7.7,19.2,6.32455532033676,0.483045891539648,39.8519482306421,0.674948557710553,1.3984117975602,"java",15000
"java_userInfoList_16000.csv",108.9,3.3,1050.5,8.6,19.9,7.3703610645763,1.76698110409314,18.1735460980453,1.07496769977314,1.79195734076208,"java",16000
"java_userInfoList_17000.csv",105.2,2.5,1209.1,8.9,20.1,6.90893141761686,0.52704627669473,32.7293616056151,0.875595035770913,1.10050493461461,"java",17000
"java_userInfoList_18000.csv",109.6,3.4,1361.9,10.6,21.4,6.00370256129036,2.06559111797729,61.4716736933904,1.34989711542111,1.7763883459299,"java",18000
"java_userInfoList_19000.csv",114,3.9,1677.2,11.7,25.6,14.1027972008708,2.88482620312251,141.256897570034,2.00277585143997,4.4522154285504,"java",19000
"java_userInfoList_20000.csv",117,2.6,1716.5,10.5,23.9,11.2051575426477,0.843274042711568,193.567817573067,1.58113883008419,5.19508314552221,"java",20000
"java_userInfoList_2000.csv",59.3,1.2,32.6,1.5,5.9,5.67744073798515,0.421637021355784,2.06559111797729,0.52704627669473,0.567646212197547,"java",2000
"java_userInfoList_3000.csv",64.6,1.7,37.3,2,7.5,5.29570056219613,0.483045891539648,1.41813649241218,0,0.707106781186548,"java",3000
"java_userInfoList_4000.csv",70.4,1.8,63.8,2.5,8.7,3.80642731296539,0.788810637746616,2.0976176963403,0.52704627669473,0.483045891539648,"java",4000
"java_userInfoList_5000.csv",86.8,3.2,100.7,3,11.7,18.353322436127,0.421637021355784,17.1078279678566,0.471404520791032,1.56702123647242,"java",5000
"java_userInfoList_6000.csv",87.4,3.1,158.7,4.1,15.3,10.8545945213178,2.28278582243519,24.1892997464214,1.44913767461894,6.1472667819844,"java",6000
"java_userInfoList_7000.csv",97.7,3.8,197.4,4.3,22.9,14.7199788647191,1.68654808542314,32.531010846063,0.948683298050514,5.13051870888531,"java",7000
"java_userInfoList_8000.csv",94.3,3.9,248.9,5.2,22.6,19.5962014459719,1.3703203194063,15.5309726389274,0.421637021355784,5.68037557443754,"java",8000
"java_userInfoList_9000.csv",102.6,2.5,304.6,4.9,16,8.11308956084069,1.43372087784044,18.661904154364,0.875595035770913,2.94392028877595,"java",9000
"kotlin_userInfoList_10000.csv",87.6,23.3,388.9,5.9,19.2,11.8808903519709,3.46570499481867,37.4208794955734,0.994428926011753,3.04776785350999,"kotlin",10000
"kotlin_userInfoList_1000.csv",36.3,15.1,12.5,1.3,4.9,2.58413965910857,1.66332999331662,0.849836585598797,0.483045891539648,0.737864787372622,"kotlin",1000
"kotlin_userInfoList_11000.csv",81.3,19.1,455.2,6.8,19.2,7.49888880657217,3.81371792932362,55.6492986878042,0.421637021355784,3.67574633389073,"kotlin",11000
"kotlin_userInfoList_12000.csv",89.4,22.1,619.7,7.6,21.1,12.9202683150674,4.79467296996249,85.9121644471841,1.64654520469713,2.18326971917504,"kotlin",12000
"kotlin_userInfoList_13000.csv",95.1,25.4,686.8,8.6,24.2,10.6505085950547,4.37670601657863,59.1397591397793,1.57762127549323,3.0840089349921,"kotlin",13000
"kotlin_userInfoList_14000.csv",92.1,22.4,755.1,9.8,23,10.1483441451741,4.32563418600222,22.3728506106049,0.632455532033676,2.53859103528797,"kotlin",14000
"kotlin_userInfoList_15000.csv",103,25.3,902.3,10,25.9,12.5874717256661,1.94650684275419,77.6087767087088,1.49071198499986,2.96085573216033,"kotlin",15000
"kotlin_userInfoList_16000.csv",88.2,22.6,981.5,10.2,24,4.93963561409139,2.98886823619465,9.73253421377096,1.22927259430572,2.21108319357027,"kotlin",16000
"kotlin_userInfoList_17000.csv",101.6,25,1229.4,10.5,27,12.6420814038758,4.371625682868,95.2939312513306,0.849836585598797,4.64279609239471,"kotlin",17000
"kotlin_userInfoList_18000.csv",115.3,27.1,1555.6,13.1,28.3,5.43752394630742,2.07899548393502,110.595559484899,1.44913767461894,2.94580681270476,"kotlin",18000
"kotlin_userInfoList_19000.csv",94.3,22.2,1482,11.3,24.4,12.7108877214248,3.9665266081716,118.547693168427,1.33749350984926,1.71269767715535,"kotlin",19000
"kotlin_userInfoList_20000.csv",91.8,23,1615.8,11.4,25.9,4.49196814077947,4.34613493680177,15.5620621312787,1.17378779077727,1.91195071996,"kotlin",20000
"kotlin_userInfoList_2000.csv",46.1,16.1,18,2.1,12.6,2.64365067451978,1.3703203194063,1.15470053837925,0.316227766016838,1.26491106406735,"kotlin",2000
"kotlin_userInfoList_3000.csv",52.7,14.6,31.5,2.5,15.2,2.05750658160146,0.966091783079296,1.77951304200522,0.52704627669473,2.20100986922922,"kotlin",3000
"kotlin_userInfoList_4000.csv",55.4,15.3,58.3,2.8,16.7,1.7763883459299,1.33749350984926,1.63639169448448,0.421637021355784,2.49666444147653,"kotlin",4000
"kotlin_userInfoList_5000.csv",59.7,21,76.5,3.4,11.9,1.88856206322871,3.68178700572909,0.97182531580755,0.516397779494322,1.10050493461461,"kotlin",5000
"kotlin_userInfoList_6000.csv",64.7,21,113,3.4,13.6,3.46570499481867,1.49071198499986,1.56347191994114,0.516397779494322,0.966091783079296,"kotlin",6000
"kotlin_userInfoList_7000.csv",71.5,15.8,157.2,4.3,13.8,2.83823106098773,1.93218356615859,2.61618891604648,0.483045891539648,1.47572957474524,"kotlin",7000
"kotlin_userInfoList_8000.csv",78.1,18.9,211.5,4.8,14.4,5.93389510449175,4.06748625620843,4.14326763155202,0.421637021355784,1.17378779077727,"kotlin",8000
"kotlin_userInfoList_9000.csv",76.2,21.1,277.1,5.6,16.3,3.15524255098646,3.21282153600573,4.5570458267025,0.843274042711568,0.823272602348565,"kotlin",9000
"python3_userInfoList_10000.csv",4554.79278564453,9.92610454559326,18139.1697645187,13582.0914268494,8947.53851890564,14228.1649832487,2.38451646909047,23420.4514551909,21783.6136479207,18754.9394072249,"python3",10000
"python3_userInfoList_1000.csv",89.2288684844971,90.6367063522339,45.2679872512817,85.4758977890014,135.64088344574,181.793383849809,181.314924481007,135.114015445285,177.000748766751,213.37892979086,"python3",1000
"python3_userInfoList_11000.csv",21556.3333511353,5344.49939727784,10830.6735277176,5488.95149230957,10831.5405607224,27790.2016195709,16789.5620004946,22683.3704843116,17227.4954174627,22776.0474951767,"python3",11000
"python3_userInfoList_12000.csv",13241.8699979782,6545.35131454468,12959.5584392548,52.6620626449585,32556.9313287735,27727.1173144834,20600.5086375837,27261.4401484247,56.2979832187199,34308.2784675949,"python3",12000
"python3_userInfoList_13000.csv",45.16761302948,23176.9326925278,23366.8940782547,7631.17134571075,23145.228266716,55.4717978088506,37255.1906423593,37586.9586471053,23890.5179976334,37188.1669329535,"python3",13000
"python3_userInfoList_14000.csv",17946.3433980942,18223.3722448349,26665.7338142395,26624.8724937439,18.0652618408203,37720.5955065302,38257.8550607387,42882.5893444245,42720.4554512507,6.15743744710301,"python3",14000
"python3_userInfoList_15000.csv",31434.6176624298,10303.5178899765,21063.7907743454,31698.0709314346,10877.4446487427,50428.659298631,32468.5188253103,44328.3922801698,50937.2227598549,34269.4822919136,"python3",15000
"python3_userInfoList_16000.csv",68.5104846954345,38.7713432312012,11780.6851863861,59472.9988813402,47912.416434288,78.3388820153803,51.3975989968833,37001.6829924323,62611.1694053306,61825.5943450316,"python3",16000
"python3_userInfoList_17000.csv",27730.1833391189,13736.384177208,67638.7443304062,26916.7690753937,24.5719909667969,58306.9138198935,43105.2911483173,71253.7137747275,56592.9569885463,15.6241362610225,"python3",17000
"python3_userInfoList_18000.csv",15709.5788002014,62342.3536062241,15136.2589120865,45305.7245254516,15156.8972110749,49541.2275099592,80397.1882844788,47553.2229937007,72819.7432152399,47707.8597441598,"python3",18000
"python3_userInfoList_19000.csv",52343.7705755235,51228.1419038773,34034.372997284,17556.1106204987,17069.0709829331,84116.1053021145,82398.0362263751,71633.3296124415,55125.8745319538,53814.1547431541,"python3",19000
"python3_userInfoList_20000.csv",75974.4936704636,38790.0914669037,37768.144440651,19136.4619493485,19022.0515966416,98059.1774500255,81545.1171681933,79452.8647207846,60203.6545772252,59923.5723091257,"python3",20000
"python3_userInfoList_2000.csv",348.851037025451,523.155164718628,183.166790008545,527.109456062318,179.612231254578,717.679854456131,829.03682610525,563.57654204619,841.675653654888,550.214632756869,"python3",2000
"python3_userInfoList_3000.csv",1589.11769390106,10.8444929122925,6.49979114532471,782.514190673828,1588.87660503387,2041.88139684766,11.9153876116943,7.42954012983297,1618.646978042,2037.62922631515,"python3",3000
"python3_userInfoList_4000.csv",2130.6515455246,726.342129707337,738.632011413574,1398.51360321045,2158.39743614197,3413.881793883,2226.47194752505,2296.33135974182,2916.43838798594,3462.47121747922,"python3",4000
"python3_userInfoList_5000.csv",4405.68776130676,3335.34669876099,2201.17366313934,6.02173805236816,1112.21549510956,5652.10425207108,5350.50581148738,4578.3294101628,3.54579290203106,3465.31807237358,"python3",5000
"python3_userInfoList_6000.csv",1663.33112716675,3144.64724063873,3135.00323295594,3203.37753295899,4796.24581336975,5231.16762573681,6570.50897398872,6590.95596374249,6675.91665546178,7682.05244656991,"python3",6000
"python3_userInfoList_7000.csv",4299.67064857483,6691.27271175384,2219.61462497711,6453.51464748382,2208.74495506286,9044.9749458166,10732.5469029785,6942.48583113865,10362.8333639391,6842.22716761691,"python3",7000
"python3_userInfoList_8000.csv",11411.3267183304,2830.66501617431,2870.11888027191,8481.67312145232,2833.97269248962,14719.2764888601,8857.77585268606,8935.66150105898,13642.3756787355,8825.15434019248,"python3",8000
"python3_userInfoList_9000.csv",3674.95532035828,14365.8781290054,3670.85692882538,3849.46718215942,10796.519947052,11577.1911547396,18515.5386680439,11399.1800411544,12030.940191501,17344.9879405111,"python3",9000
"R_userInfoList_10000.csv",7.9,16.9,228877.8,3425.8,3.40000000000202,0.567646212197546,0.567646212197547,988.713619923495,86.3543089061973,0.516397779484561,"R",10000
"R_userInfoList_1000.csv",2.9,10.3,2381.8,39.3,1.6,0.316227766016838,0.483045891539658,47.4758418098674,0.674948557710525,0.516397779494322,"R",1000
"R_userInfoList_11000.csv",8.40000000000001,16.8,274422.5,4734.39999999999,3.60000000001151,0.699205898780098,0.632455532033676,2103.25965269785,197.227561743042,0.516397779491896,"R",11000
"R_userInfoList_12000.csv",8.89999999999998,16.8,325297.8,5157.40000000002,3.6999999999864,0.56764621219755,0.421637021355784,1638.42789147266,95.6047418628755,0.483045891539996,"R",12000
"R_userInfoList_13000.csv",9.29999999999998,16.8,379656.4,5369.20000000001,3.89999999999304,0.483045891539635,0.632455532033676,2567.73199536089,146.857300351948,0.567646212189687,"R",13000
"R_userInfoList_14000.csv",9.00000000000001,14.8,380192.6,4770.7,3.10000000000059,2.16024689946928,3.79473319220206,28672.4937883757,768.677948746349,0.316227766023342,"R",14000
"R_userInfoList_15000.csv",8.70000000000001,13.7,424703.8,6576.2,3.10000000000059,0.483045891539648,0.483045891539648,1947.59622783232,179.466369489598,0.316227766023342,"R",15000
"R_userInfoList_16000.csv",9.10000000000001,34.1,484751.4,6105.89999999999,3.40000000001055,0.316227766016836,0.737864787372622,2858.63278120464,231.70117249021,0.51639777948945,"R",16000
"R_userInfoList_17000.csv",9.9,36.4,544180.7,7011.2,3.79999999996699,2.18326971917504,6.89927532426414,3122.1784435444,314.689194108899,0.918936583464698,"R",17000
"R_userInfoList_18000.csv",9.99999999999999,34.8,610763.3,8624.00000000002,3.59999999999445,9.45538132097527e-15,0.632455532033676,4237.20259002197,343.132303605743,0.516397779477217,"R",18000
"R_userInfoList_19000.csv",11.3,37.6,685002.1,8016.09999999998,3.9000000000101,1.70293863659264,7.57481206220839,3235.95098335353,299.697421484503,0.316227766005365,"R",19000
"R_userInfoList_20000.csv",11.1,35.2,745325.4,8848.60000000001,3.9000000000101,0.316227766016838,1.03279555898864,3434.75948373552,325.662811304363,0.316227766005365,"R",20000
"R_userInfoList_2000.csv",2.5,8.60000000000001,7446.2,117.8,1.20000000000004,0.52704627669473,0.516397779494322,84.8446947205435,18.7427022835256,0.421637021355879,"R",2000
"R_userInfoList_3000.csv",3.2,8.50000000000001,16530.8,210.399999999999,1.40000000000064,0.421637021355784,0.527046276694723,105.629120563939,0.843274042711492,0.516397779494341,"R",3000
"R_userInfoList_4000.csv",3.7,8.90000000000001,29270.5,382.6,1.69999999999959,0.483045891539648,0.567646212197544,93.4906412428538,0.966091783079659,0.483045891540973,"R",4000
"R_userInfoList_5000.csv",3.9,11.5,45964,578.9,1.69999999999959,0.316227766016838,0.52704627669473,181.795978442258,2.64365067452015,0.483045891540973,"R",5000
"R_userInfoList_6000.csv",4.6,11.3,66166.5,810.900000000001,1.79999999999865,0.516397779494322,0.483045891539648,255.409583914848,9.43339222596409,0.421637021356301,"R",6000
"R_userInfoList_7000.csv",4.8,12,90279.3,1178.7,1.90000000000055,0.421637021355784,0,634.489129580291,5.90762219509671,0.316227766015354,"R",7000
"R_userInfoList_8000.csv",5.60000000000001,12.1,117440.8,1296.4,2.50000000000199,0.516397779494327,0.316227766016838,385.232339706255,71.6103654818529,0.707106781186574,"R",8000
"R_userInfoList_9000.csv",5.50000000000001,12.1,150102.6,2114.6,2.29999999999393,0.527046276694735,0.316227766016838,292.439243452569,73.078648652591,0.483045891534107,"R",9000
"ruby_userInfoList_10000.csv",33.8062322,2.1105021,10439.3586708,13.6403617,2.8130506,1.4848379021415,0.0466580432543225,80.4525912538863,0.157166374722988,0.062324380204076,"ruby",10000
"ruby_userInfoList_1000.csv",5.1515287,0.2451635,103.2504414,1.0089502,0.2540625,0.967572010584346,0.058707921640856,4.34347897288197,0.0284834398780921,0.00524320241942948,"ruby",1000
"ruby_userInfoList_11000.csv",37.2731884,2.4586946,12631.5861691,15.6055798,3.2255286,2.03678102252981,0.0857450490740492,302.634159498006,0.287074532901901,0.103986123590495,"ruby",11000
"ruby_userInfoList_12000.csv",39.7768508,2.7701598,14832.8997895,17.3821153,3.5515053,2.33891374675956,0.249507938659185,87.7450998315736,0.346463277480393,0.072407560335844,"ruby",12000
"ruby_userInfoList_13000.csv",43.4336804,3.0780025,17642.5837504,18.5327341,3.9496939,6.41576402314423,0.200765957891964,154.976417951861,0.104740572047162,0.0742701320981577,"ruby",13000
"ruby_userInfoList_14000.csv",43.9334193,3.1028707,20615.8771326,20.7426022,4.372998,1.86445812591893,0.0729078599619639,516.459804606589,0.352842126894608,0.0815424804599145,"ruby",14000
"ruby_userInfoList_15000.csv",49.8668096,3.7093423,120708.7472246,21.9654795,4.7519967,4.0347847823196,0.925174634306416,307149.115199578,0.433983236637661,0.152038827511666,"ruby",15000
"ruby_userInfoList_16000.csv",54.9664256,3.8331981,29693.7902459,25.1095153,5.4964274,10.7422627330488,0.274861785851019,3524.29783225057,1.90359018676506,0.513133592301307,"ruby",16000
"ruby_userInfoList_17000.csv",70.4588276,4.033967,33922.0300747,26.147608,5.8498273,44.4061902314704,0.246343252660907,2296.87603638765,0.357550572606636,0.222206948016208,"ruby",17000
"ruby_userInfoList_18000.csv",58.5265306,4.1738897,36968.4200595,30.3174791,6.4793488,7.76963457750396,0.263931779380392,2775.50206480205,7.82679056304197,2.28353287033257,"ruby",18000
"ruby_userInfoList_19000.csv",69.4748129,4.2780157,41607.1649961,30.1728265,6.2792025,17.4190402291176,0.146321560745162,2508.84409514318,2.44680495618525,0.352275710271325,"ruby",19000
"ruby_userInfoList_20000.csv",83.9677604,5.8030081,50912.0120505,38.6700038,7.4499276,30.3360806666231,2.19238234957315,5041.92744119864,6.95565917939125,0.884452387570247,"ruby",20000
"ruby_userInfoList_2000.csv",11.0319961,0.4596728,414.8022944,2.3042725,0.5920347,13.5796343538697,0.0428729454831366,15.0805988406584,0.123022348247291,0.0216457288476144,"ruby",2000
"ruby_userInfoList_3000.csv",16.1017512,0.7654975,1039.3717176,4.3316572,0.8328268,14.8210411488357,0.209279392092777,87.7417612101014,1.31438985248482,0.0753185491138951,"ruby",3000
"ruby_userInfoList_4000.csv",22.6715452,0.9589175,1741.5366185,5.0151908,1.1838414,23.0063063335718,0.234720741221587,161.687181095222,0.399109818025009,0.0877992155826766,"ruby",4000
"ruby_userInfoList_5000.csv",19.3747736,1.3909697,2702.5013514,6.7003313,1.4938608,4.03082246497894,0.87266311290479,156.815270095863,0.531758403903512,0.208862555895711,"ruby",5000
"ruby_userInfoList_6000.csv",25.1904879,1.330978,3878.5127692,7.9340349,1.7892489,14.2378763665549,0.0996605707589516,263.895306194178,0.239812034108406,0.372269240137789,"ruby",6000
"ruby_userInfoList_7000.csv",25.6385291,1.7129469,5308.3702486,9.138215,2.0192868,7.51665798787404,0.516375073833707,625.2905110344,0.16204444974005,0.127445314826748,"ruby",7000
"ruby_userInfoList_8000.csv",31.3643991,1.8542534,7097.0949803,11.2866794,2.4039731,14.2425739757471,0.253136353513367,512.692186772359,1.54750548602131,0.200114007077882,"ruby",8000
"ruby_userInfoList_9000.csv",34.4661388,2.1023703,8681.1114238,14.2692224,2.571171,13.7649630801668,0.292941350581781,558.53379624191,1.01203031081773,0.0914315313189785,"ruby",9000
"typescript_userInfoList_10000.csv",25.5,2.4,328.4,9.3,15.3,22.0466676746295,0.699205898780101,24.5501753784186,1.05934990547138,1.94650684275419,"typescript",10000
"typescript_userInfoList_1000.csv",1.6,0.2,5.7,2,3.1,0.516397779494322,0.421637021355784,1.25166555703457,0,0.567646212197547,"typescript",1000
"typescript_userInfoList_11000.csv",20.1,2.6,402.1,9.8,12.5,4.5570458267025,0.699205898780101,3.38132124077754,0.421637021355784,1.08012344973464,"typescript",11000
"typescript_userInfoList_12000.csv",19.9,2.6,492.4,9.8,15.2,1.19721899973786,0.516397779494322,3.37309617084627,0.788810637746616,1.54919333848297,"typescript",12000
"typescript_userInfoList_13000.csv",21.7,2.7,603.9,9.8,16.4,1.25166555703457,0.948683298050514,20.3330601074539,0.421637021355784,1.50554530541816,"typescript",13000
"typescript_userInfoList_14000.csv",23.6,2.5,734.2,11.4,16.9,1.17378779077727,0.52704627669473,83.7772177994843,0.699205898780101,1.28668393770792,"typescript",14000
"typescript_userInfoList_15000.csv",26.4,2.6,805.6,10.7,17.1,0.516397779494322,0.516397779494322,9.66321777555374,0.948683298050514,1.10050493461461,"typescript",15000
"typescript_userInfoList_16000.csv",27.8,2.5,939.2,11.7,17.1,1.93218356615859,0.707106781186548,20.6763418212969,0.483045891539648,0.994428926011753,"typescript",16000
"typescript_userInfoList_17000.csv",27.4,2.4,1110,12.6,18.3,0.516397779494322,0.516397779494322,84.4630096551147,0.699205898780101,1.70293863659264,"typescript",17000
"typescript_userInfoList_18000.csv",29.1,2.6,1133.4,10.2,19.3,1.19721899973786,0.516397779494322,4.85798312059645,0.421637021355784,1.82878222991269,"typescript",18000
"typescript_userInfoList_19000.csv",30.1,4.6,1280.4,10.2,19.9,2.13177026070926,0.516397779494322,44.5800154528661,0.632455532033676,1.72884033065199,"typescript",19000
"typescript_userInfoList_20000.csv",32.3,2.5,1417.7,10.5,19.7,0.674948557710553,0.52704627669473,6.83211371229854,0.52704627669473,1.05934990547138,"typescript",20000
"typescript_userInfoList_2000.csv",3.9,0.1,12.6,4.1,4.9,0.567646212197547,0.316227766016838,0.966091783079296,0.316227766016838,0.567646212197547,"typescript",2000
"typescript_userInfoList_3000.csv",4.8,0.6,26.4,4.9,6.4,0.421637021355784,0.516397779494322,1.71269767715535,0.567646212197547,0.966091783079296,"typescript",3000
"typescript_userInfoList_4000.csv",6.6,0.7,49.7,5.3,8.5,0.516397779494322,0.483045891539648,0.674948557710553,0.483045891539648,1.08012344973464,"typescript",4000
"typescript_userInfoList_5000.csv",8.5,1.6,66.4,5.8,8.6,1.35400640077266,0.699205898780101,5.60158707669333,0.421637021355784,0.516397779494322,"typescript",5000
"typescript_userInfoList_6000.csv",11.1,1,103.3,8.8,9.7,2.33095116493961,0,3.52924291535105,2.20100986922922,1.05934990547138,"typescript",6000
"typescript_userInfoList_7000.csv",11.5,0.9,149.9,8.5,12,0.97182531580755,0.316227766016838,2.46981780704569,0.849836585598797,1.15470053837925,"typescript",7000
"typescript_userInfoList_8000.csv",12.8,0.9,190,9.5,11.9,1.22927259430572,0.316227766016838,2.70801280154532,0.707106781186548,2.07899548393502,"typescript",8000
"typescript_userInfoList_9000.csv",17.8,0.8,246.5,9.2,10.1,2.65832027165025,0.421637021355784,3.56682242650545,0.632455532033676,0.567646212197547,"typescript",9000
"scala_userInfoList_10000.csv",287,7.6,1263.9,10.4,22.8,13.6137185711081,1.57762127549323,29.0686925899478,2.17050941281329,1.87379590967403,"scala",10000
"scala_userInfoList_1000.csv",242,3.7,77.6,2.2,6.8,2.53859103528797,0.483045891539648,3.59629438913631,0.421637021355784,0.788810637746616,"scala",1000
"scala_userInfoList_11000.csv",287.7,8.2,1495,13.1,22,10.3069555802542,1.81352940116473,30.3973683071413,3.28125992061992,1.82574185835055,"scala",11000
"scala_userInfoList_12000.csv",291.1,8.8,1732.3,13,25.3,10.1920448280891,1.61932770686548,19.8385147293507,3.05505046330389,3.12872000806862,"scala",12000
"scala_userInfoList_13000.csv",294,7.4,2034.1,15.4,26.6,11.4891252930761,1.07496769977314,17.8789137129624,2.59058123036339,3.27278338896895,"scala",13000
"scala_userInfoList_14000.csv",296.2,8.7,2417.8,17.6,26.9,8.66410218468519,1.76698110409314,210.546273615406,2.31900361745681,2.28278582243519,"scala",14000
"scala_userInfoList_15000.csv",294.6,7.7,2825.3,17.3,27.9,8.90942073188699,1.33749350984926,260.832875398959,2.35937844922485,1.85292561462497,"scala",15000
"scala_userInfoList_16000.csv",298.5,8.1,3105.6,20,29.6,7.23033732116129,1.19721899973786,31.3411337808106,2.78886675511359,2.36643191323985,"scala",16000
"scala_userInfoList_17000.csv",294.5,9,3499.8,18.1,28.6,4.40328160454097,1.69967317119759,29.5890370088503,2.28278582243519,2.59058123036339,"scala",17000
"scala_userInfoList_18000.csv",303.5,8.9,3983.2,20.7,31.5,11.1380229644024,0.994428926011753,149.945026963588,2.31180545125329,3.68932393686311,"scala",18000
"scala_userInfoList_19000.csv",306.1,9.7,4442.6,20.6,29.5,8.62103370960943,1.15950180872841,63.1984528643261,3.02581485810939,2.17306746840088,"scala",19000
"scala_userInfoList_20000.csv",307,9.3,4884.3,24,28.3,10.3279555898864,0.948683298050514,37.1574727043939,2.21108319357027,1.94650684275419,"scala",20000
"scala_userInfoList_2000.csv",256.2,4.8,119.1,3,10.1,6.39096584597699,0.421637021355784,3.5418137224372,0,1.28668393770792,"scala",2000
"scala_userInfoList_3000.csv",261.8,5.1,158.9,4.1,12,8.32399476747126,0.567646212197547,4.48330235429198,0.316227766016838,1.49071198499986,"scala",3000
"scala_userInfoList_4000.csv",270.1,7.4,205.2,7,14.9,12.9653384066904,1.26491106406735,7.26941843921812,1.56347191994114,2.37814119756493,"scala",4000
"scala_userInfoList_5000.csv",274.7,7.4,276.6,7.3,16.7,9.28619046398109,1.34989711542111,5.89161362540952,1.05934990547138,2.5407785333546,"scala",5000
